store,region,product,date,dow,ppu,quantity,value,pc_sold
B019,B,banana,2021-06-25,FRI,3.17,444,1407.48,97
B019,B,banana,2021-06-26,SAT,3.17,485,1537.45,96
B019,B,banana,2021-06-27,SUN,3.17,493,1562.81,98.1
B019,B,banana,2021-06-28,MON,,,,
B019,B,banana,2021-06-29,TUE,3.17,448,1420.16,97.3
B019,B,banana,2021-06-30,WED,3.17,450,1426.5,95
B019,B,banana,2021-07-01,THU,3.19,455,1451.45,94.7
B019,B,banana,2021-07-02,FRI,3.19,449,1432.31,98.1
B019,B,banana,2021-07-03,SAT,3.19,491,1566.29,94.6
B019,B,banana,2021-07-04,SUN,3.19,493,1572.67,95.9
B019,B,banana,2021-07-05,MON,,,,
B019,B,banana,2021-07-06,TUE,3.19,450,1435.5,97.3
B019,B,banana,2021-07-07,WED,3.19,451,1438.69,93.6
B019,B,banana,2021-07-08,THU,3.21,457,1466.97,94.6
B019,B,banana,2021-07-09,FRI,3.21,458,1470.18,96.7
B019,B,banana,2021-07-10,SAT,3.21,490,1572.9,95.5
B019,B,banana,2021-07-11,SUN,3.21,492,1579.32,98.4
B019,B,banana,2021-07-12,MON,,,,
B019,B,banana,2021-07-13,TUE,3.21,442,1418.82,97
B019,B,banana,2021-07-14,WED,3.21,449,1441.29,93.9
B019,B,banana,2021-07-15,THU,3.23,453,1463.19,92.1
B019,B,banana,2021-07-16,FRI,3.23,450,1453.5,95.4
B019,B,banana,2021-07-17,SAT,3.23,486,1569.78,88.9
B019,B,banana,2021-07-18,SUN,3.23,486,1569.78,93.2
B019,B,banana,2021-07-19,MON,,,,
B019,B,banana,2021-07-20,TUE,3.23,455,1469.65,96.7
B019,B,banana,2021-07-21,WED,3.23,447,1443.81,98.2
B019,B,banana,2021-07-22,THU,3.22,456,1468.32,97.7
B019,B,banana,2021-07-23,FRI,3.22,455,1465.1,95.4
B019,B,banana,2021-07-24,SAT,3.22,490,1577.8,93.3
B019,B,banana,2021-07-25,SUN,3.22,485,1561.7,97.8
B019,B,banana,2021-07-26,MON,,,,
B019,B,banana,2021-07-27,TUE,3.22,453,1458.66,95
B019,B,banana,2021-07-28,WED,3.22,456,1468.32,96
B019,B,banana,2021-07-29,THU,3.24,457,1480.68,91.3
B019,B,banana,2021-07-30,FRI,3.24,457,1480.68,96.5
B019,B,banana,2021-07-31,SAT,3.24,485,1571.4,95.1
B019,B,banana,2021-08-01,SUN,3.24,488,1581.12,96.5
B019,B,banana,2021-08-02,MON,,,,
B019,B,banana,2021-08-03,TUE,3.24,444,1438.56,97.1
B019,B,banana,2021-08-04,WED,3.24,445,1441.8,97.5
B019,B,banana,2021-08-05,THU,3.25,448,1456,96.3
B019,B,banana,2021-08-06,FRI,3.25,457,1485.25,94.5
B019,B,banana,2021-08-07,SAT,3.25,492,1599,96
B019,B,banana,2021-08-08,SUN,3.25,491,1595.75,91
B019,B,banana,2021-08-09,MON,,,,
B019,B,banana,2021-08-10,TUE,3.25,445,1446.25,96.4
B019,B,banana,2021-08-11,WED,3.25,454,1475.5,94.4
B019,B,banana,2021-08-12,THU,3.27,447,1461.69,93
B019,B,banana,2021-08-13,FRI,3.27,448,1464.96,91.8
B019,B,banana,2021-08-14,SAT,3.27,486,1589.22,93.9
B019,B,banana,2021-08-15,SUN,3.27,490,1602.3,95.9
B019,B,banana,2021-08-16,MON,,,,
B019,B,banana,2021-08-17,TUE,3.27,447,1461.69,95.3
B019,B,banana,2021-08-18,WED,3.27,455,1487.85,95.2
B019,B,banana,2021-08-19,THU,3.29,454,1493.66,93.9
B019,B,banana,2021-08-20,FRI,3.29,456,1500.24,94.9
B019,B,banana,2021-08-21,SAT,3.29,487,1602.23,97.4
B019,B,banana,2021-08-22,SUN,3.29,492,1618.68,97.4
B019,B,banana,2021-08-23,MON,,,,
B019,B,banana,2021-08-24,TUE,3.29,452,1487.08,97.5
B019,B,banana,2021-08-25,WED,3.29,455,1496.95,93.2
B019,B,banana,2021-08-26,THU,3.3,452,1491.6,92.8
B019,B,banana,2021-08-27,FRI,3.3,451,1488.3,89.4
B019,B,banana,2021-08-28,SAT,3.3,490,1617,98
B019,B,banana,2021-08-29,SUN,3.3,490,1617,96.9
B019,B,banana,2021-08-30,MON,,,,
B019,B,banana,2021-08-31,TUE,3.3,451,1488.3,95.2
B019,B,banana,2021-09-01,WED,3.3,443,1461.9,91.1
B019,B,banana,2021-09-02,THU,3.31,450,1489.5,91.4
B019,B,banana,2021-09-03,FRI,3.31,448,1482.88,89.7
B019,B,banana,2021-09-04,SAT,3.31,488,1615.28,95
B019,B,banana,2021-09-05,SUN,3.31,486,1608.66,95.7
B019,B,banana,2021-09-06,MON,,,,
B019,B,banana,2021-09-07,TUE,3.31,443,1466.33,98.6
B019,B,banana,2021-09-08,WED,3.31,450,1489.5,93.2
B019,B,banana,2021-09-09,THU,3.31,454,1502.74,98.6
B019,B,banana,2021-09-10,FRI,3.31,449,1486.19,94.8
B019,B,banana,2021-09-11,SAT,3.31,490,1621.9,94.8
B019,B,banana,2021-09-12,SUN,3.31,486,1608.66,94
B019,B,banana,2021-09-13,MON,,,,
B019,B,banana,2021-09-14,TUE,3.31,454,1502.74,97.8
B019,B,banana,2021-09-15,WED,3.31,457,1512.67,96.2
B019,B,banana,2021-09-16,THU,3.31,448,1482.88,97.9
B019,B,banana,2021-09-17,FRI,3.31,444,1469.64,98.4
B019,B,banana,2021-09-18,SAT,3.31,492,1628.52,99.6
B019,B,banana,2021-09-19,SUN,3.31,490,1621.9,98.1
B019,B,banana,2021-09-20,MON,,,,
B019,B,banana,2021-09-21,TUE,3.31,449,1486.19,98.2
B019,B,banana,2021-09-22,WED,3.31,445,1472.95,98.3
B019,B,banana,2021-09-23,THU,3.32,450,1494,93.9
B019,B,banana,2021-09-24,FRI,3.32,443,1470.76,98.4
B019,B,banana,2021-09-25,SAT,3.32,486,1613.52,98.2
B019,B,banana,2021-09-26,SUN,3.32,486,1613.52,99.3
B019,B,banana,2021-09-27,MON,,,,
B019,B,banana,2021-09-28,TUE,3.32,449,1490.68,97
B019,B,banana,2021-09-29,WED,3.32,451,1497.32,97
B019,B,banana,2021-09-30,THU,3.35,448,1500.8,95.8
B019,B,cherry,2021-04-01,THU,5.32,468,2489.76,96
B019,B,cherry,2021-04-02,FRI,5.32,460,2447.2,87
B019,B,cherry,2021-04-03,SAT,5.32,510,2713.2,90.3
B019,B,cherry,2021-04-04,SUN,5.32,503,2675.96,95.2
B019,B,cherry,2021-04-05,MON,,,,
B019,B,cherry,2021-04-06,TUE,5.32,469,2495.08,84.9
B019,B,cherry,2021-04-07,WED,5.32,467,2484.44,88.9
B019,B,cherry,2021-04-08,THU,5.33,472,2515.76,82.5
B019,B,cherry,2021-04-09,FRI,5.33,457,2435.81,95
B019,B,cherry,2021-04-10,SAT,5.33,510,2718.3,95
B019,B,cherry,2021-04-11,SUN,5.33,507,2702.31,92.9
B019,B,cherry,2021-04-12,MON,,,,
B019,B,cherry,2021-04-13,TUE,5.33,467,2489.11,80.8
B019,B,cherry,2021-04-14,WED,5.33,469,2499.77,81.9
B019,B,cherry,2021-04-15,THU,5.34,455,2429.7,93.2
B019,B,cherry,2021-04-16,FRI,5.34,460,2456.4,97.6
B019,B,cherry,2021-04-17,SAT,5.34,507,2707.38,85.6
B019,B,cherry,2021-04-18,SUN,5.34,506,2702.04,86.1
B019,B,cherry,2021-04-19,MON,,,,
B019,B,cherry,2021-04-20,TUE,5.34,465,2483.1,93.5
B019,B,cherry,2021-04-21,WED,5.34,470,2509.8,96.4
B019,B,cherry,2021-04-22,THU,5.33,461,2457.13,89.6
B019,B,cherry,2021-04-23,FRI,5.33,465,2478.45,97.6
B019,B,cherry,2021-04-24,SAT,5.33,503,2680.99,85.8
B019,B,cherry,2021-04-25,SUN,5.33,508,2707.64,94.9
B019,B,cherry,2021-04-26,MON,,,,
B019,B,cherry,2021-04-27,TUE,5.33,461,2457.13,90.6
B019,B,cherry,2021-04-28,WED,5.33,457,2435.81,92
B019,B,cherry,2021-04-29,THU,5.33,471,2510.43,87.4
B019,B,cherry,2021-04-30,FRI,5.33,462,2462.46,93.7
B019,B,cherry,2021-05-01,SAT,5.33,506,2696.98,95.8
B019,B,cherry,2021-05-02,SUN,5.33,506,2696.98,92.6
B019,B,cherry,2021-05-03,MON,,,,
B019,B,cherry,2021-05-04,TUE,5.33,468,2494.44,86.3
B019,B,cherry,2021-05-05,WED,5.33,467,2489.11,92.9
B019,B,cherry,2021-05-06,THU,5.33,467,2489.11,94.7
B019,B,cherry,2021-05-07,FRI,5.33,464,2473.12,86.6
B019,B,cherry,2021-05-08,SAT,5.33,504,2686.32,97.4
B019,B,cherry,2021-05-09,SUN,5.33,505,2691.65,90.2
B019,B,cherry,2021-05-10,MON,,,,
B019,B,cherry,2021-05-11,TUE,5.33,463,2467.79,97
B019,B,cherry,2021-05-12,WED,5.33,459,2446.47,91
B019,B,cherry,2021-05-13,THU,5.34,468,2499.12,96.4
B019,B,cherry,2021-05-14,FRI,5.34,461,2461.74,96.6
B019,B,cherry,2021-05-15,SAT,5.34,507,2707.38,96.2
B019,B,cherry,2021-05-16,SUN,5.34,509,2718.06,96.6
B019,B,cherry,2021-05-17,MON,,,,
B019,B,cherry,2021-05-18,TUE,5.34,459,2451.06,94.5
B019,B,cherry,2021-05-19,WED,5.34,470,2509.8,95.8
B019,B,cherry,2021-05-20,THU,5.34,457,2440.38,96
B019,B,cherry,2021-05-21,FRI,5.34,471,2515.14,92.8
B019,B,cherry,2021-05-22,SAT,5.34,505,2696.7,96
B019,B,cherry,2021-05-23,SUN,5.34,502,2680.68,95
B019,B,cherry,2021-05-24,MON,,,,
B019,B,cherry,2021-05-25,TUE,5.34,473,2525.82,94.2
B019,B,cherry,2021-05-26,WED,5.34,456,2435.04,94.6
B019,B,cherry,2021-05-27,THU,5.35,469,2509.15,96.6
B019,B,cherry,2021-05-28,FRI,5.35,470,2514.5,95.9
B019,B,cherry,2021-05-29,SAT,5.35,504,2696.4,88.9
B019,B,cherry,2021-05-30,SUN,5.35,508,2717.8,98.6
B019,B,cherry,2021-05-31,MON,,,,
B019,B,cherry,2021-06-01,TUE,5.35,458,2450.3,91.2
B019,B,cherry,2021-06-02,WED,5.35,460,2461,91.2
B019,B,cherry,2021-06-03,THU,5.37,455,2443.35,92.7
B019,B,cherry,2021-06-04,FRI,5.37,460,2470.2,94.5
B019,B,cherry,2021-06-05,SAT,5.37,503,2701.11,96.8
B019,B,cherry,2021-06-06,SUN,5.37,501,2690.37,95.1
B019,B,cherry,2021-06-07,MON,,,,
B019,B,cherry,2021-06-08,TUE,5.37,465,2497.05,95.1
B019,B,cherry,2021-06-09,WED,5.37,467,2507.79,92.1
B019,B,cherry,2021-06-10,THU,5.37,458,2459.46,95.1
B019,B,cherry,2021-06-11,FRI,5.37,470,2523.9,93.9
B019,B,cherry,2021-06-12,SAT,5.37,502,2695.74,94
B019,B,cherry,2021-06-13,SUN,5.37,502,2695.74,88.8
B019,B,cherry,2021-06-14,MON,,,,
B019,B,cherry,2021-06-15,TUE,5.37,467,2507.79,83.8
B019,B,cherry,2021-06-16,WED,5.37,458,2459.46,93.8
B019,B,cherry,2021-06-17,THU,5.39,470,2533.3,95.9
B019,B,cherry,2021-06-18,FRI,5.39,464,2500.96,97.3
B019,B,cherry,2021-06-19,SAT,5.39,504,2716.56,96.7
B019,B,cherry,2021-06-20,SUN,5.39,502,2705.78,96.7
B019,B,cherry,2021-06-21,MON,,,,
B019,B,cherry,2021-06-22,TUE,5.39,456,2457.84,93.1
B019,B,cherry,2021-06-23,WED,5.39,462,2490.18,95.5
B019,B,cherry,2021-06-24,THU,5.4,473,2554.2,97
B019,B,cherry,2021-06-25,FRI,5.4,463,2500.2,97
B019,B,cherry,2021-06-26,SAT,5.4,504,2721.6,96
B019,B,cherry,2021-06-27,SUN,5.4,509,2748.6,98.1
B019,B,cherry,2021-06-28,MON,,,,
B019,B,cherry,2021-06-29,TUE,5.4,466,2516.4,97.3
B019,B,cherry,2021-06-30,WED,5.4,466,2516.4,95
B019,B,cherry,2021-07-01,THU,5.43,468,2541.24,94.7
B019,B,cherry,2021-07-02,FRI,5.43,457,2481.51,98.1
B019,B,cherry,2021-07-03,SAT,5.43,509,2763.87,94.6
B019,B,cherry,2021-07-04,SUN,5.43,502,2725.86,95.9
B019,B,cherry,2021-07-05,MON,,,,
B019,B,cherry,2021-07-06,TUE,5.43,470,2552.1,97.3
B019,B,cherry,2021-07-07,WED,5.43,457,2481.51,93.6
B019,B,cherry,2021-07-08,THU,5.42,460,2493.2,94.6
B019,B,cherry,2021-07-09,FRI,5.42,455,2466.1,96.7
B019,B,cherry,2021-07-10,SAT,5.42,505,2737.1,95.5
B019,B,cherry,2021-07-11,SUN,5.42,507,2747.94,98.4
B019,B,cherry,2021-07-12,MON,,,,
B019,B,cherry,2021-07-13,TUE,5.42,473,2563.66,97
B019,B,cherry,2021-07-14,WED,5.42,468,2536.56,93.9
B019,B,cherry,2021-07-15,THU,5.45,460,2507,92.1
B019,B,cherry,2021-07-16,FRI,5.45,456,2485.2,95.4
B019,B,cherry,2021-07-17,SAT,5.45,506,2757.7,88.9
B019,B,cherry,2021-07-18,SUN,5.45,502,2735.9,93.2
B019,B,cherry,2021-07-19,MON,,,,
B019,B,cherry,2021-07-20,TUE,5.45,473,2577.85,96.7
B019,B,cherry,2021-07-21,WED,5.45,463,2523.35,98.2
B019,B,cherry,2021-07-22,THU,5.46,472,2577.12,97.7
B019,B,cherry,2021-07-23,FRI,5.46,468,2555.28,95.4
B019,B,cherry,2021-07-24,SAT,5.46,505,2757.3,93.3
B019,B,cherry,2021-07-25,SUN,5.46,503,2746.38,97.8
B019,B,cherry,2021-07-26,MON,,,,
B019,B,cherry,2021-07-27,TUE,5.46,471,2571.66,95
B019,B,cherry,2021-07-28,WED,5.46,461,2517.06,96
B019,B,cherry,2021-07-29,THU,5.47,457,2499.79,91.3
B019,B,cherry,2021-07-30,FRI,5.47,466,2549.02,96.5
B019,B,cherry,2021-07-31,SAT,5.47,504,2756.88,95.1
B019,B,cherry,2021-08-01,SUN,5.47,510,2789.7,96.5
B019,B,cherry,2021-08-02,MON,,,,
B019,B,cherry,2021-08-03,TUE,5.47,469,2565.43,97.1
B019,B,cherry,2021-08-04,WED,5.47,467,2554.49,97.5
B019,B,cherry,2021-08-05,THU,5.48,458,2509.84,96.3
B019,B,cherry,2021-08-06,FRI,5.48,469,2570.12,94.5
B019,B,cherry,2021-08-07,SAT,5.48,504,2761.92,96
B019,B,cherry,2021-08-08,SUN,5.48,505,2767.4,91
B019,B,cherry,2021-08-09,MON,,,,
B019,B,cherry,2021-08-10,TUE,5.48,465,2548.2,96.4
B019,B,cherry,2021-08-11,WED,5.48,461,2526.28,94.4
B019,B,cherry,2021-08-12,THU,5.5,471,2590.5,93
B019,B,cherry,2021-08-13,FRI,5.5,460,2530,91.8
B019,B,cherry,2021-08-14,SAT,5.5,502,2761,93.9
B019,B,cherry,2021-08-15,SUN,5.5,503,2766.5,95.9
B019,B,cherry,2021-08-16,MON,,,,
B019,B,cherry,2021-08-17,TUE,5.5,460,2530,95.3
B019,B,cherry,2021-08-18,WED,5.5,456,2508,95.2
B019,B,cherry,2021-08-19,THU,5.5,465,2557.5,93.9
B019,B,cherry,2021-08-20,FRI,5.5,461,2535.5,94.9
B019,B,cherry,2021-08-21,SAT,5.5,507,2788.5,97.4
B019,B,cherry,2021-08-22,SUN,5.5,505,2777.5,97.4
B019,B,cherry,2021-08-23,MON,,,,
B019,B,cherry,2021-08-24,TUE,5.5,463,2546.5,97.5
B019,B,cherry,2021-08-25,WED,5.5,463,2546.5,93.2
B019,B,cherry,2021-08-26,THU,5.5,470,2585,92.8
B019,B,cherry,2021-08-27,FRI,5.5,467,2568.5,89.4
B019,B,cherry,2021-08-28,SAT,5.5,502,2761,98
B019,B,cherry,2021-08-29,SUN,5.5,506,2783,96.9
B019,B,cherry,2021-08-30,MON,,,,
B019,B,cherry,2021-08-31,TUE,5.5,470,2585,95.2
B019,B,cherry,2021-09-01,WED,5.5,459,2524.5,91.1
B019,B,cherry,2021-09-02,THU,5.49,464,2547.36,91.4
B019,B,cherry,2021-09-03,FRI,5.49,456,2503.44,89.7
B019,B,cherry,2021-09-04,SAT,5.49,503,2761.47,95
B019,B,cherry,2021-09-05,SUN,5.49,503,2761.47,95.7
B019,B,cherry,2021-09-06,MON,,,,
B019,B,cherry,2021-09-07,TUE,5.49,473,2596.77,98.6
B019,B,cherry,2021-09-08,WED,5.49,468,2569.32,93.2
B019,B,cherry,2021-09-09,THU,5.5,462,2541,98.6
B019,B,cherry,2021-09-10,FRI,5.5,464,2552,94.8
B019,B,cherry,2021-09-11,SAT,5.5,506,2783,94.8
B019,B,cherry,2021-09-12,SUN,5.5,504,2772,94
B019,B,cherry,2021-09-13,MON,,,,
B019,B,cherry,2021-09-14,TUE,5.5,471,2590.5,97.8
B019,B,cherry,2021-09-15,WED,5.5,457,2513.5,96.2
B019,B,cherry,2021-09-16,THU,5.49,467,2563.83,97.9
B019,B,cherry,2021-09-17,FRI,5.49,465,2552.85,98.4
B019,B,cherry,2021-09-18,SAT,5.49,509,2794.41,99.6
B019,B,cherry,2021-09-19,SUN,5.49,510,2799.9,98.1
B019,B,cherry,2021-09-20,MON,,,,
B019,B,cherry,2021-09-21,TUE,5.49,471,2585.79,98.2
B019,B,cherry,2021-09-22,WED,5.49,464,2547.36,98.3
B019,B,cherry,2021-09-23,THU,5.5,472,2596,93.9
B019,B,cherry,2021-09-24,FRI,5.5,457,2513.5,98.4
B019,B,cherry,2021-09-25,SAT,5.5,501,2755.5,98.2
B019,B,cherry,2021-09-26,SUN,5.5,501,2755.5,99.3
B019,B,cherry,2021-09-27,MON,,,,
B019,B,cherry,2021-09-28,TUE,5.5,464,2552,97
B019,B,cherry,2021-09-29,WED,5.5,466,2563,97
B019,B,cherry,2021-09-30,THU,5.52,461,2544.72,95.8
B020,B,apple,2021-04-01,THU,0.84,369,309.96,96
B020,B,apple,2021-04-02,FRI,0.84,372,312.48,87
B020,B,apple,2021-04-03,SAT,0.84,403,338.52,90.3
B020,B,apple,2021-04-04,SUN,0.84,408,342.72,95.2
B020,B,apple,2021-04-05,MON,,,,
B020,B,apple,2021-04-06,TUE,0.84,377,316.68,84.9
B020,B,apple,2021-04-07,WED,0.84,365,306.6,88.9
B020,B,apple,2021-04-08,THU,0.86,369,317.34,82.5
B020,B,apple,2021-04-09,FRI,0.86,375,322.5,95
B020,B,apple,2021-04-10,SAT,0.86,408,350.88,95
B020,B,apple,2021-04-11,SUN,0.86,406,349.16,92.9
B020,B,apple,2021-04-12,MON,,,,
B020,B,apple,2021-04-13,TUE,0.86,369,317.34,80.8
B020,B,apple,2021-04-14,WED,0.86,377,324.22,81.9
B020,B,apple,2021-04-15,THU,0.85,373,317.05,93.2
B020,B,apple,2021-04-16,FRI,0.85,374,317.9,97.6
B020,B,apple,2021-04-17,SAT,0.85,404,343.4,85.6
B020,B,apple,2021-04-18,SUN,0.85,403,342.55,86.1
B020,B,apple,2021-04-19,MON,,,,
B020,B,apple,2021-04-20,TUE,0.85,378,321.3,93.5
B020,B,apple,2021-04-21,WED,0.85,371,315.35,96.4
B020,B,apple,2021-04-22,THU,0.84,367,308.28,89.6
B020,B,apple,2021-04-23,FRI,0.84,373,313.32,97.6
B020,B,apple,2021-04-24,SAT,0.84,405,340.2,85.8
B020,B,apple,2021-04-25,SUN,0.84,408,342.72,94.9
B020,B,apple,2021-04-26,MON,,,,
B020,B,apple,2021-04-27,TUE,0.84,369,309.96,90.6
B020,B,apple,2021-04-28,WED,0.84,377,316.68,92
B020,B,apple,2021-04-29,THU,0.86,375,322.5,87.4
B020,B,apple,2021-04-30,FRI,0.86,376,323.36,93.7
B020,B,apple,2021-05-01,SAT,0.86,403,346.58,95.8
B020,B,apple,2021-05-02,SUN,0.86,403,346.58,92.6
B020,B,apple,2021-05-03,MON,,,,
B020,B,apple,2021-05-04,TUE,0.86,377,324.22,86.3
B020,B,apple,2021-05-05,WED,0.86,369,317.34,92.9
B020,B,apple,2021-05-06,THU,0.86,369,317.34,94.7
B020,B,apple,2021-05-07,FRI,0.86,373,320.78,86.6
B020,B,apple,2021-05-08,SAT,0.86,407,350.02,97.4
B020,B,apple,2021-05-09,SUN,0.86,404,347.44,90.2
B020,B,apple,2021-05-10,MON,,,,
B020,B,apple,2021-05-11,TUE,0.86,374,321.64,97
B020,B,apple,2021-05-12,WED,0.86,370,318.2,91
B020,B,apple,2021-05-13,THU,0.85,367,311.95,96.4
B020,B,apple,2021-05-14,FRI,0.85,376,319.6,96.6
B020,B,apple,2021-05-15,SAT,0.85,404,343.4,96.2
B020,B,apple,2021-05-16,SUN,0.85,403,342.55,96.6
B020,B,apple,2021-05-17,MON,,,,
B020,B,apple,2021-05-18,TUE,0.85,373,317.05,94.5
B020,B,apple,2021-05-19,WED,0.85,368,312.8,95.8
B020,B,apple,2021-05-20,THU,0.86,369,317.34,96
B020,B,apple,2021-05-21,FRI,0.86,379,325.94,92.8
B020,B,apple,2021-05-22,SAT,0.86,408,350.88,96
B020,B,apple,2021-05-23,SUN,0.86,404,347.44,95
B020,B,apple,2021-05-24,MON,,,,
B020,B,apple,2021-05-25,TUE,0.86,376,323.36,94.2
B020,B,apple,2021-05-26,WED,0.86,368,316.48,94.6
B020,B,apple,2021-05-27,THU,0.86,373,320.78,96.6
B020,B,apple,2021-05-28,FRI,0.86,376,323.36,95.9
B020,B,apple,2021-05-29,SAT,0.86,406,349.16,88.9
B020,B,apple,2021-05-30,SUN,0.86,404,347.44,98.6
B020,B,apple,2021-05-31,MON,,,,
B020,B,apple,2021-06-01,TUE,0.86,379,325.94,91.2
B020,B,apple,2021-06-02,WED,0.86,371,319.06,91.2
B020,B,apple,2021-06-03,THU,0.87,378,328.86,92.7
B020,B,apple,2021-06-04,FRI,0.87,374,325.38,94.5
B020,B,apple,2021-06-05,SAT,0.87,403,350.61,96.8
B020,B,apple,2021-06-06,SUN,0.87,404,351.48,95.1
B020,B,apple,2021-06-07,MON,,,,
B020,B,apple,2021-06-08,TUE,0.87,374,325.38,95.1
B020,B,apple,2021-06-09,WED,0.87,369,321.03,92.1
B020,B,apple,2021-06-10,THU,0.9,367,330.3,95.1
B020,B,apple,2021-06-11,FRI,0.9,367,330.3,93.9
B020,B,apple,2021-06-12,SAT,0.9,409,368.1,94
B020,B,apple,2021-06-13,SUN,0.9,409,368.1,88.8
B020,B,apple,2021-06-14,MON,,,,
B020,B,apple,2021-06-15,TUE,0.9,365,328.5,83.8
B020,B,apple,2021-06-16,WED,0.9,377,339.3,93.8
B020,B,apple,2021-06-17,THU,0.92,375,345,95.9
B020,B,apple,2021-06-18,FRI,0.92,377,346.84,97.3
B020,B,apple,2021-06-19,SAT,0.92,406,373.52,96.7
B020,B,apple,2021-06-20,SUN,0.92,404,371.68,96.7
B020,B,apple,2021-06-21,MON,,,,
B020,B,apple,2021-06-22,TUE,0.92,375,345,93.1
B020,B,apple,2021-06-23,WED,0.92,370,340.4,95.5
B020,B,apple,2021-06-24,THU,0.92,365,335.8,97
B020,B,apple,2021-06-25,FRI,0.92,378,347.76,97
B020,B,apple,2021-06-26,SAT,0.92,408,375.36,96
B020,B,apple,2021-06-27,SUN,0.92,409,376.28,98.1
B020,B,apple,2021-06-28,MON,,,,
B020,B,apple,2021-06-29,TUE,0.92,373,343.16,97.3
B020,B,apple,2021-06-30,WED,0.92,367,337.64,95
B020,B,apple,2021-07-01,THU,0.95,376,357.2,94.7
B020,B,apple,2021-07-02,FRI,0.95,378,359.1,98.1
B020,B,apple,2021-07-03,SAT,0.95,402,381.9,94.6
B020,B,apple,2021-07-04,SUN,0.95,406,385.7,95.9
B020,B,apple,2021-07-05,MON,,,,
B020,B,apple,2021-07-06,TUE,0.95,377,358.15,97.3
B020,B,apple,2021-07-07,WED,0.95,369,350.55,93.6
B020,B,apple,2021-07-08,THU,0.97,373,361.81,94.6
B020,B,apple,2021-07-09,FRI,0.97,368,356.96,96.7
B020,B,apple,2021-07-10,SAT,0.97,408,395.76,95.5
B020,B,apple,2021-07-11,SUN,0.97,406,393.82,98.4
B020,B,apple,2021-07-12,MON,,,,
B020,B,apple,2021-07-13,TUE,0.97,378,366.66,97
B020,B,apple,2021-07-14,WED,0.97,366,355.02,93.9
B020,B,apple,2021-07-15,THU,0.98,378,370.44,92.1
B020,B,apple,2021-07-16,FRI,0.98,372,364.56,95.4
B020,B,apple,2021-07-17,SAT,0.98,403,394.94,88.9
B020,B,apple,2021-07-18,SUN,0.98,404,395.92,93.2
B020,B,apple,2021-07-19,MON,,,,
B020,B,apple,2021-07-20,TUE,0.98,377,369.46,96.7
B020,B,apple,2021-07-21,WED,0.98,368,360.64,98.2
B020,B,apple,2021-07-22,THU,0.97,378,366.66,97.7
B020,B,apple,2021-07-23,FRI,0.97,370,358.9,95.4
B020,B,apple,2021-07-24,SAT,0.97,404,391.88,93.3
B020,B,apple,2021-07-25,SUN,0.97,407,394.79,97.8
B020,B,apple,2021-07-26,MON,,,,
B020,B,apple,2021-07-27,TUE,0.97,371,359.87,95
B020,B,apple,2021-07-28,WED,0.97,369,357.93,96
B020,B,apple,2021-07-29,THU,0.98,365,357.7,91.3
B020,B,apple,2021-07-30,FRI,0.98,365,357.7,96.5
B020,B,apple,2021-07-31,SAT,0.98,408,399.84,95.1
B020,B,apple,2021-08-01,SUN,0.98,408,399.84,96.5
B020,B,apple,2021-08-02,MON,,,,
B020,B,apple,2021-08-03,TUE,0.98,377,369.46,97.1
B020,B,apple,2021-08-04,WED,0.98,368,360.64,97.5
B020,B,apple,2021-08-05,THU,1,378,378,96.3
B020,B,apple,2021-08-06,FRI,1,378,378,94.5
B020,B,apple,2021-08-07,SAT,1,405,405,96
B020,B,apple,2021-08-08,SUN,1,407,407,91
B020,B,apple,2021-08-09,MON,,,,
B020,B,apple,2021-08-10,TUE,1,365,365,96.4
B020,B,apple,2021-08-11,WED,1,367,367,94.4
B020,B,apple,2021-08-12,THU,1.02,372,379.44,93
B020,B,apple,2021-08-13,FRI,1.02,379,386.58,91.8
B020,B,apple,2021-08-14,SAT,1.02,406,414.12,93.9
B020,B,apple,2021-08-15,SUN,1.02,404,412.08,95.9
B020,B,apple,2021-08-16,MON,,,,
B020,B,apple,2021-08-17,TUE,1.02,366,373.32,95.3
B020,B,apple,2021-08-18,WED,1.02,373,380.46,95.2
B020,B,apple,2021-08-19,THU,1.02,375,382.5,93.9
B020,B,apple,2021-08-20,FRI,1.02,372,379.44,94.9
B020,B,apple,2021-08-21,SAT,1.02,407,415.14,97.4
B020,B,apple,2021-08-22,SUN,1.02,409,417.18,97.4
B020,B,apple,2021-08-23,MON,,,,
B020,B,apple,2021-08-24,TUE,1.02,365,372.3,97.5
B020,B,apple,2021-08-25,WED,1.02,373,380.46,93.2
B020,B,apple,2021-08-26,THU,1.03,365,375.95,92.8
B020,B,apple,2021-08-27,FRI,1.03,378,389.34,89.4
B020,B,apple,2021-08-28,SAT,1.03,407,419.21,98
B020,B,apple,2021-08-29,SUN,1.03,405,417.15,96.9
B020,B,apple,2021-08-30,MON,,,,
B020,B,apple,2021-08-31,TUE,1.03,371,382.13,95.2
B020,B,apple,2021-09-01,WED,1.03,365,375.95,91.1
B020,B,apple,2021-09-02,THU,1.04,379,394.16,91.4
B020,B,apple,2021-09-03,FRI,1.04,373,387.92,89.7
B020,B,apple,2021-09-04,SAT,1.04,406,422.24,95
B020,B,apple,2021-09-05,SUN,1.04,403,419.12,95.7
B020,B,apple,2021-09-06,MON,,,,
B020,B,apple,2021-09-07,TUE,1.04,368,382.72,98.6
